200, 0.000087
292, 0.000174
293, 0.008265
297, 0.057507
300, 0.070905
304, 0.083259
308, 0.099354
313, 0.120495
318, 0.13485
321, 0.143811
326, 0.153294
331, 0.16617
339, 0.177219
345, 0.185919
351, 0.195141
359, 0.201492
366, 0.208104
372, 0.208104
380, 0.21141
388, 0.21141
394, 0.21141
404, 0.208104
412, 0.204798
421, 0.201492
429, 0.195141
437, 0.188964
444, 0.182961
452, 0.177219
458, 0.171564
466, 0.160863
474, 0.153294
482, 0.146073
490, 0.137025
495, 0.130587
501, 0.12441
507, 0.118581
512, 0.109359
517, 0.105966
522, 0.099354
526, 0.093177
533, 0.087348
538, 0.080562
541, 0.075603
544, 0.072036
549, 0.065424
553, 0.060378
557, 0.056637
560, 0.0522
565, 0.047415
569, 0.043761
574, 0.039759
577, 0.036627
580, 0.032799
585, 0.030276
588, 0.027927
593, 0.025317
596, 0.02262
600, 0.020532
604, 0.018357
608, 0.016704
611, 0.015138
614, 0.013311
617, 0.011745
622, 0.010266
623, 0.009222
628, 0.008352
631, 0.007569
635, 0.006699
638, 0.005655
643, 0.005046
644, 0.00435
647, 0.003828
650, 0.003306
654, 0.002958
657, 0.002523
658, 0.002349
660, 0.002001
663, 0.001827
666, 0.001566
670, 0.001392
671, 0.001218
674, 0.001044
676, 0.000957
679, 0.000783
682, 0.000696
684, 0.000609
687, 0.000522
689, 0.000435
692, 0.000348
693, 0.000348
695, 0.000261
698, 0.000261
700, 0.000261
