200, 0.00546456228946235
201, 0.0107168341987991
202, 0.00958694209312767
203, 0.00696053799274124
204, 0.00556483940047027
205, 0.00779029310184549
206, 0.00608642363934983
207, 0.00434160778119040
208, 0.00885822202645731
209, 0.0102824480464400
210, 0.00868899978311109
211, 0.0113018162254350
212, 0.00650958756807826
213, 0.00873759524293929
214, 0.00484423672205757
215, 0.00642367679535171
216, 0.00951562265692682
217, 0.0120559386779698
218, 0.00515853608783158
219, 0.00927280024859773
220, 0.00614787916986984
221, 0.00953134336169555
222, 0.00541410027843230
223, 0.00409093919216695
224, 0.00649247845921420
225, 0.00545166273171924
226, 0.00496546411541867
227, 0.00581840643489630
228, 0.00479066271815247
229, 0.00674671424820304
230, 0.00405658699299688
231, 0.00505001307872814
232, 0.00446999864559926
233, 0.00507123149679398
234, 0.00500423560621732
235, 0.00370121011972017
236, 0.00451642215685635
237, 0.00350081383052983
238, 0.00624683453098762
239, 0.00348229318632610
240, 0.00457862453369905
241, 0.00504412851043100
242, 0.00387955600893843
243, 0.00407902935745969
244, 0.00399992124161320
245, 0.00317556438150930
246, 0.00371071986971698
247, 0.00371041601412312
248, 0.00371374198262315
249, 0.00335150677959388
250, 0.00276263396813620
251, 0.00268818593902303
252, 0.00227085325596288
253, 0.00178613924575682
254, 0.00152353244425974
255, 0.00150724280431606
256, 0.00137173358560782
257, 0.00127916048946240
258, 0.00142761030068535
259, 0.00147198022864458
260, 0.00129934902778239
261, 0.00147805083184459
262, 0.00130722344519048
263, 0.00123241007402109
264, 0.00140747973765966
265, 0.00120960756276755
266, 0.00118195846335609
267, 0.00120070478242411
268, 0.00115091444826919
269, 0.00116318308154167
270, 0.00135730414058316
271, 0.00125517105764514
272, 0.00108929166677637
273, 0.00123003943180925
274, 0.00116553071599440
275, 0.00110874172617355
276, 0.00116475016424036
277, 0.00116268998998451
278, 0.00119420219851795
279, 0.00106648792678816
280, 0.00111884380109119
281, 0.00115255328961268
282, 0.00111684484991554
283, 0.00115523297196772
284, 0.00108134439604664
285, 0.00114191592553732
286, 0.00120511365889424
287, 0.00111931415253297
288, 0.00106182294915126
289, 0.00113374099396202
290, 0.00109961015213588
291, 0.00114064349469663
292, 0.00118022851955391
